user_id,item_id,rating,timestamp
U_1437,I_0227,3,2025-05-20 04:40:18.590292
U_3187,I_1789,4,2025-08-21 07:22:46.974456
U_4998,I_0040,1,2025-05-22 04:17:32.272438
U_2367,I_0845,1,2025-12-06 05:28:11.930505
U_4865,I_0968,5,2025-10-03 12:34:38.725693
U_0882,I_0242,1,2025-12-06 11:53:13.744271
U_0450,I_0659,5,2025-12-24 07:39:50.005405
U_0742,I_1308,5,2026-03-13 18:04:11.124558
U_1544,I_1372,4,2026-03-21 08:58:02.661712
U_3350,I_1551,4,2025-05-28 06:33:00.755409
U_2829,I_1094,2,2026-03-19 14:47:57.798349
U_2613,I_0538,4,2025-10-16 06:05:30.994023
U_1915,I_0036,5,2026-02-20 09:43:12.918839
U_1248,I_1151,4,2025-06-30 14:38:48.857046
U_0527,I_1076,5,2025-12-10 03:25:45.276176
U_4819,I_1221,4,2025-08-08 16:28:59.221191
U_0240,I_1861,4,2025-10-25 19:36:39.233920
U_2142,I_0449,3,2025-05-17 07:04:45.483085
U_0364,I_1380,5,2026-02-12 22:02:37.043785
U_1208,I_0397,5,2025-09-23 11:39:48.585280
U_4120,I_1559,5,2025-04-01 22:15:20.346961
U_2365,I_0040,5,2025-10-21 12:51:41.590291
U_2961,I_0507,5,2026-01-21 01:36:29.300735
U_4657,I_0488,1,2026-01-22 07:46:48.034429
U_4776,I_1682,4,2025-11-19 08:09:57.921638
U_2147,I_1041,5,2026-02-14 18:33:00.268541
U_2417,I_0751,5,2026-03-10 09:37:07.514600
U_1616,I_0468,5,2025-09-04 19:39:19.034660
U_1035,I_0596,3,2025-12-06 21:17:30.185732
U_0719,I_1411,4,2025-06-30 00:28:33.268937
U_4682,I_1686,3,2026-01-20 08:55:06.888481
U_0973,I_0097,4,2025-07-31 06:34:34.723545
U_1846,I_0040,4,2025-08-07 06:24:17.090577
U_1371,I_1042,4,2025-06-15 13:47:01.948558
U_1466,I_1660,5,2025-10-15 01:13:03.719007
U_0690,I_0040,3,2025-12-06 22:11:20.590997
U_0087,I_1094,5,2025-09-15 12:36:16.953123
U_2512,I_1602,4,2025-10-14 01:55:27.113105
U_3848,I_0162,4,2025-10-10 00:31:01.550006
U_0493,I_0640,4,2025-04-02 06:36:35.821300
U_1245,I_0119,2,2025-03-29 10:39:10.457040
U_1141,I_0040,3,2025-12-07 15:43:48.623278
U_4231,I_0961,2,2025-11-04 11:04:44.200047
U_0977,I_1284,4,2025-08-27 06:39:16.736560
U_2234,I_1853,5,2025-09-18 21:55:51.155026
U_0541,I_0571,4,2025-09-11 11:04:56.863083
U_1402,I_0495,5,2026-02-07 23:36:04.242717
U_0810,I_1193,5,2026-03-26 04:17:45.183214
U_4507,I_1903,2,2025-04-28 16:31:11.664650
U_3492,I_0347,5,2026-02-21 15:02:33.497915
U_4312,I_0176,2,2025-10-01 20:13:11.063899
U_4925,I_1671,1,2025-11-04 16:56:00.746675
U_1133,I_0201,4,2026-03-11 09:10:49.529478
U_4380,I_0806,5,2025-05-23 01:34:09.395977
U_4865,I_1556,4,2025-07-18 00:08:53.720070
U_0568,I_0677,4,2025-08-20 19:36:00.353562
U_3000,I_1262,5,2025-04-19 12:22:39.482020
U_1321,I_1574,2,2025-11-01 19:28:04.941052
U_2744,I_1029,4,2025-10-01 08:49:40.554223
U_4625,I_0396,5,2026-03-24 07:33:33.708776
U_3578,I_0438,2,2026-02-17 11:58:49.961587
U_1767,I_1969,3,2025-12-04 01:17:42.000190
U_2074,I_1590,5,2025-04-23 03:11:40.342253
U_2043,I_0591,5,2025-11-18 07:20:54.622532
U_1141,I_0332,5,2025-08-13 01:29:59.586260
U_1077,I_0535,3,2025-05-10 18:48:16.778682
U_4599,I_1609,4,2025-04-06 22:23:20.522118
U_0151,I_1129,4,2025-07-30 21:26:59.852595
U_4832,I_1345,3,2026-02-07 07:28:02.698964
U_0478,I_1275,4,2025-04-24 08:23:35.991173
U_3233,I_1705,5,2025-10-02 13:43:25.313508
U_1685,I_1981,4,2025-08-30 01:53:50.932708
U_3491,I_1214,4,2025-07-28 08:52:03.234883
U_1371,I_1147,4,2025-12-19 06:06:42.369561
U_3900,I_0155,4,2025-08-20 10:12:32.322635
U_4945,I_1852,5,2025-10-02 08:09:29.684270
U_2601,I_0040,2,2026-01-12 10:57:16.533065
U_3423,I_1320,5,2025-04-24 06:06:16.361242
U_1696,I_1460,4,2026-01-28 16:25:49.361995
U_3657,I_0602,5,2025-11-17 08:13:34.303916
U_3976,I_0133,5,2025-08-13 04:30:46.204309
U_1398,I_0776,1,2026-03-28 04:03:53.975595
U_3980,I_0454,2,2026-03-17 04:43:00.269639
U_1401,I_1128,3,2025-10-24 22:54:42.393527
U_1708,I_0040,5,2025-08-09 10:04:45.617141
U_3230,I_1094,4,2025-09-14 09:46:07.337106
U_2502,I_0211,2,2025-10-05 09:39:54.200930
U_4722,I_0632,1,2026-02-18 22:55:19.545183
U_1264,I_1762,2,2026-02-12 13:57:43.766633
U_2259,I_0040,4,2025-12-31 01:32:28.002947
U_0362,I_0252,4,2026-03-27 03:58:28.331420
U_2645,I_1821,4,2025-05-15 21:36:40.243088
U_1532,I_0677,3,2025-12-03 05:05:18.669763
U_4752,I_0647,4,2025-06-23 03:15:56.079560
U_1383,I_1058,4,2025-08-11 09:24:02.218675
U_0666,I_0819,5,2025-12-03 13:30:34.741182
U_2812,I_1533,4,2025-04-27 12:25:39.735314
U_2475,I_0535,5,2025-08-20 19:48:38.901123
U_3100,I_0258,5,2025-04-03 16:53:57.753028
U_3401,I_1061,4,2025-10-24 19:09:48.325595
U_3105,I_0896,4,2025-04-28 09:24:48.653317
U_2551,I_0632,3,2025-11-08 09:49:43.043029
U_3899,I_0677,3,2025-12-01 19:47:22.870373
U_2151,I_1837,2,2025-10-17 06:16:10.225877
U_0387,I_1574,1,2025-10-04 21:25:01.779506
U_3161,I_0396,5,2025-03-29 03:17:08.694665
U_2380,I_0826,5,2025-12-09 16:35:04.663114
U_0376,I_1489,3,2025-09-16 06:12:08.374360
U_4335,I_0994,5,2025-12-05 22:11:28.452590
U_4277,I_1871,4,2026-01-06 19:29:18.333150
U_1280,I_1391,3,2025-12-03 08:58:09.036929
U_0743,I_0219,2,2025-09-21 14:20:17.481565
U_4936,I_0713,5,2026-02-19 06:19:47.808354
U_3486,I_1714,3,2025-08-09 04:15:58.772575
U_1068,I_0717,4,2025-04-11 12:31:12.991838
U_1008,I_0987,2,2025-09-14 19:38:57.347718
U_4693,I_1602,4,2025-05-04 21:58:33.148188
U_4296,I_0040,4,2026-03-09 18:14:01.893182
U_0342,I_0061,3,2025-09-16 06:19:46.339388
U_3283,I_0505,1,2025-07-10 07:20:23.351834
U_0630,I_1516,4,2025-07-10 05:08:33.383549
U_0297,I_0517,3,2025-06-18 06:47:42.055986
U_0697,I_0751,2,2026-03-19 06:02:55.068272
U_1505,I_0617,5,2025-10-25 14:16:30.502940
U_2760,I_1574,5,2025-12-20 11:41:05.653429
U_2825,I_1155,4,2025-11-01 05:07:23.883738
U_0378,I_0426,3,2025-09-09 14:03:25.755350
U_2795,I_1787,2,2025-05-22 12:32:06.613589
U_0705,I_0031,4,2026-02-24 05:32:33.561238
U_2414,I_0757,5,2025-08-25 17:02:48.186406
U_0770,I_1574,3,2025-11-27 17:24:53.696243
U_4001,I_0870,5,2025-07-25 18:03:14.442184
U_1094,I_0535,4,2025-04-21 17:38:46.983616
U_3464,I_1850,3,2025-04-09 21:45:34.334237
U_3594,I_1295,3,2026-01-24 19:03:05.108035
U_4444,I_1029,4,2026-03-01 00:44:32.027154
U_1231,I_1853,2,2025-04-15 20:14:14.182299
U_1446,I_1827,2,2025-09-15 10:02:50.881600
U_4188,I_0622,4,2026-01-19 21:16:53.003370
U_2402,I_0626,4,2025-09-25 10:03:24.684630
U_1826,I_0538,1,2025-12-22 06:38:05.207946
U_3847,I_0535,5,2025-04-07 09:10:55.023137
U_1092,I_0230,5,2025-05-31 15:11:26.619478
U_4677,I_1229,5,2025-08-11 01:53:29.609251
U_1720,I_0553,5,2025-05-21 09:37:59.674318
U_0882,I_0838,4,2025-11-26 01:22:50.226823
U_0123,I_0910,2,2025-10-20 14:45:11.074069
U_3490,I_1303,4,2025-05-26 20:01:27.682092
U_3594,I_1624,5,2025-12-31 15:50:39.858352
U_0602,I_1951,5,2025-11-12 00:43:21.048933
U_3831,I_0819,4,2025-12-10 00:16:58.154380
U_0304,I_1699,3,2025-11-08 18:19:13.912053
U_3228,I_1028,5,2025-04-09 02:20:15.808372
U_3159,I_1872,3,2025-04-01 11:51:41.433777
U_1251,I_1507,4,2025-11-29 12:16:57.756719
U_0936,I_1334,2,2025-11-09 14:44:54.842258
U_3717,I_0757,5,2026-02-14 14:51:48.120619
U_2313,I_0560,5,2025-08-08 05:57:36.954570
U_2131,I_1587,1,2025-11-11 04:08:43.651366
U_3289,I_0062,5,2025-07-04 09:19:16.449254
U_4844,I_0806,3,2025-09-12 09:33:34.363598
U_2198,I_0237,4,2025-12-06 04:08:53.886436
U_0685,I_0040,5,2025-11-25 12:07:17.579991
U_4235,I_1989,4,2026-03-05 09:11:57.584280
U_0054,I_1029,3,2025-11-16 21:11:02.965556
U_3212,I_1597,1,2026-02-08 05:06:48.397092
U_4169,I_0839,2,2025-08-29 08:30:12.319713
U_3206,I_1224,2,2025-10-31 10:43:08.543341
U_2955,I_1986,4,2025-12-26 11:59:00.017329
U_1944,I_1272,3,2025-09-08 23:05:47.508450
U_0641,I_0283,3,2025-07-19 01:43:10.358654
U_4839,I_1560,4,2026-01-25 19:03:47.902952
U_0061,I_1856,4,2025-05-28 02:55:56.016487
U_1223,I_0596,2,2025-05-22 09:44:41.455197
U_2537,I_0438,5,2025-11-25 07:41:55.246254
U_0492,I_0505,4,2025-12-01 15:47:13.634088
U_1139,I_0290,2,2026-01-01 00:10:35.443759
U_1255,I_0416,5,2025-06-30 07:53:14.410017
U_2495,I_1340,5,2025-11-19 23:11:19.478887
U_3285,I_0649,3,2025-04-17 15:19:05.540696
U_2255,I_1789,2,2025-04-27 13:57:34.749403
U_1001,I_0632,2,2025-07-09 22:24:43.712188
U_1125,I_1850,4,2025-08-02 16:15:38.960331
U_3881,I_0201,3,2025-12-15 15:52:56.238094
U_3544,I_1556,3,2025-04-11 11:59:32.892820
U_1146,I_1517,3,2026-01-11 21:20:19.921164
U_0786,I_1371,2,2025-12-01 11:12:25.474205
U_2051,I_0765,3,2025-08-08 22:44:03.488240
U_0258,I_0394,4,2026-02-20 00:15:05.943143
U_3849,I_0440,1,2026-03-26 16:12:00.895101
U_4616,I_1576,2,2025-06-23 04:25:55.363230
U_0715,I_1890,4,2026-03-05 12:22:06.458451
U_1643,I_1911,4,2026-03-22 06:25:42.866180
U_0123,I_0672,5,2026-01-02 09:28:27.807751
U_1773,I_1265,5,2026-02-08 07:14:09.395691
U_0921,I_0569,1,2026-01-10 10:53:07.208764
U_2177,I_1697,3,2026-01-12 22:33:02.214482
U_1503,I_1122,4,2025-08-19 13:39:27.005407
U_1852,I_1721,2,2025-10-23 13:36:12.980215
U_2124,I_1469,2,2026-01-08 05:52:41.948430
U_3254,I_0472,1,2025-11-05 03:59:18.831311
U_4387,I_1968,3,2025-05-09 04:59:18.335632
U_0156,I_0857,2,2025-11-30 01:14:30.115901
U_1123,I_0517,5,2025-08-12 17:20:17.023907
U_0917,I_1590,5,2026-02-26 03:18:47.256788
U_1702,I_0310,5,2026-01-28 00:14:14.362690
U_1665,I_0984,5,2025-07-23 02:07:48.626101
U_4233,I_0757,4,2025-09-25 10:25:40.898626
U_2111,I_0198,1,2025-04-29 09:59:24.176993
U_3714,I_1315,1,2026-01-12 18:06:44.837292
U_2554,I_1787,3,2025-07-16 03:07:29.552890
U_3024,I_1853,5,2025-11-23 04:47:32.516964
U_4035,I_1065,5,2026-01-14 07:08:04.789648
U_2836,I_0040,2,2025-10-04 09:43:09.648309
U_2397,I_0688,4,2025-11-07 21:18:44.510694
U_2194,I_1043,4,2025-08-17 22:21:00.739037
U_1555,I_1950,4,2025-09-30 02:03:49.461558
U_3625,I_0827,1,2025-07-06 13:56:01.347334
U_2909,I_0626,5,2025-10-28 23:21:17.909813
U_4502,I_1853,4,2025-04-09 20:38:26.230240
U_0343,I_0821,5,2025-04-18 10:12:53.518914
U_4747,I_1921,2,2026-03-12 07:09:16.166336
U_3996,I_1469,4,2025-09-27 23:00:37.475255
U_2818,I_1671,5,2025-05-29 13:16:08.241202
U_0038,I_1789,5,2025-12-21 09:15:55.176600
U_4382,I_0548,5,2025-11-29 05:47:20.215452
U_4986,I_1970,4,2025-09-06 08:53:32.329286
U_4757,I_1460,1,2025-07-03 02:39:59.269964
U_3423,I_0258,3,2025-04-06 22:04:05.529703
U_1028,I_1505,5,2025-11-08 13:18:56.831979
U_0235,I_1648,3,2025-10-17 20:57:58.713631
U_0968,I_0341,5,2025-06-12 11:58:59.858934
U_1230,I_0304,4,2025-06-30 12:27:44.922137
U_0238,I_0201,5,2026-01-01 11:34:47.286363
U_1854,I_0968,4,2025-07-22 00:46:24.320362
U_4924,I_1403,4,2026-03-18 21:02:26.433111
U_0051,I_0677,2,2025-12-22 04:15:10.110865
U_2155,I_0040,4,2025-05-07 00:59:25.168656
U_1380,I_0632,5,2026-02-20 08:11:24.109798
U_1056,I_1375,4,2025-04-30 04:37:20.159451
U_0021,I_0110,3,2026-03-14 18:43:15.420242
U_0306,I_1067,5,2026-02-23 21:03:31.617765
U_4106,I_1145,5,2025-10-03 08:24:51.383238
U_2609,I_1263,5,2026-01-14 13:38:28.769416
U_4293,I_0622,4,2026-02-05 19:39:49.889821
U_3600,I_1853,4,2026-03-14 13:07:39.727610
U_1965,I_1993,5,2025-06-27 13:00:22.393659
U_4646,I_1656,4,2025-11-30 13:14:11.879634
U_3578,I_0149,5,2026-02-18 18:32:42.632099
U_2543,I_0506,4,2025-11-05 19:26:40.469643
U_0504,I_0398,3,2025-11-27 05:19:41.468862
U_0136,I_0040,3,2025-12-18 14:51:39.397741
U_1302,I_1807,5,2025-10-31 23:26:25.697902
U_4014,I_0358,5,2026-01-21 01:53:46.273606
U_3614,I_0677,5,2025-04-25 00:32:34.206612
U_4806,I_1545,5,2025-10-24 19:48:46.744266
U_0506,I_0837,4,2025-05-10 03:32:07.847009
U_4781,I_0659,5,2025-11-26 09:08:07.647462
U_1533,I_0505,3,2025-04-16 05:38:55.842799
U_3641,I_1012,5,2025-11-23 20:23:54.992859
U_4003,I_0164,5,2025-12-17 06:34:37.412093
U_0707,I_1179,5,2025-06-08 15:35:28.880528
U_1623,I_1616,3,2025-07-06 13:38:02.733925
U_4237,I_1853,5,2026-03-05 08:31:54.585303
U_2328,I_1214,4,2025-10-08 09:20:21.277160
U_3014,I_1609,2,2026-02-11 15:45:34.572520
U_1707,I_0438,4,2025-04-11 16:40:18.471079
U_0301,I_0990,4,2025-05-24 04:14:51.369038
U_2444,I_0535,1,2025-11-22 23:01:22.089769
U_0317,I_1997,4,2025-08-28 00:20:03.802128
U_2955,I_0677,4,2025-05-23 16:33:34.820317
U_2927,I_0437,4,2025-11-08 04:31:24.431567
U_0857,I_1529,5,2026-03-09 11:22:52.214822
U_2720,I_0869,5,2025-11-25 04:06:54.255719
U_3022,I_0199,4,2025-05-16 03:55:06.677540
U_0676,I_1563,4,2025-07-28 11:07:32.479934
U_0378,I_0932,5,2025-07-27 08:15:55.954962
U_0216,I_1563,5,2025-10-13 18:51:31.069323
U_3700,I_1486,5,2025-05-27 00:20:47.221174
U_2896,I_1094,1,2025-10-23 22:31:26.004820
U_4963,I_1410,2,2026-02-08 18:59:23.561723
U_4529,I_1711,4,2026-03-01 18:56:35.444733
U_4851,I_0838,5,2026-02-27 15:44:08.816363
U_2989,I_1921,3,2025-10-14 07:14:06.736828
U_3830,I_0341,5,2025-05-04 08:57:01.375572
U_3656,I_1953,5,2025-11-05 20:03:14.945331
U_1506,I_0441,5,2026-03-16 19:42:02.550838
U_1290,I_0984,4,2026-02-02 23:50:32.660638
U_1939,I_0893,2,2026-01-15 21:56:22.001389
U_4694,I_0040,4,2025-09-15 23:10:59.745040
U_0235,I_0371,4,2025-12-02 14:51:33.215594
U_1783,I_1644,5,2025-11-05 12:06:01.010671
U_2786,I_0023,4,2025-09-07 08:06:05.750730
U_1377,I_1622,3,2025-08-16 07:52:37.071936
U_2755,I_1912,4,2025-07-13 18:13:27.925469
U_2083,I_1025,5,2025-10-27 09:10:11.844186
U_4409,I_1131,1,2026-03-04 19:13:04.919067
U_4095,I_0160,2,2026-03-13 04:15:49.017579
U_4646,I_1903,5,2025-09-20 02:13:26.759466
U_4612,I_0416,3,2025-10-14 03:34:30.848698
U_2700,I_1043,3,2025-06-28 04:39:00.499584
U_4104,I_1942,2,2025-09-17 09:53:23.450084
U_3549,I_0836,5,2026-01-12 06:35:59.392454
U_4152,I_0100,1,2025-06-01 22:59:09.806149
U_2330,I_0424,5,2025-07-01 21:53:24.360089
U_4556,I_0049,5,2025-04-25 19:22:33.483986
U_3761,I_0728,2,2025-06-03 00:36:55.067653
U_2011,I_1112,1,2025-07-28 19:54:49.850326
U_2641,I_0838,5,2025-04-14 10:43:53.119641
U_2112,I_0618,5,2025-07-05 06:18:05.043140
U_3500,I_0289,1,2026-01-14 13:01:04.458088
U_4950,I_1372,3,2025-11-10 02:56:21.109277
U_4231,I_1942,5,2026-02-18 18:26:26.603842
U_4857,I_0596,3,2025-08-29 22:11:54.294346
U_1009,I_0997,5,2026-02-06 19:04:13.554951
U_1629,I_0288,4,2026-01-28 12:53:15.368323
U_3119,I_0054,3,2025-11-09 10:58:28.197975
U_0849,I_0290,2,2025-09-28 00:09:39.541588
U_2867,I_0097,2,2025-11-20 04:30:28.373277
U_2039,I_1179,3,2025-09-10 07:27:04.410269
U_3235,I_1274,1,2026-03-25 20:47:12.510771
U_0478,I_1993,3,2025-10-05 18:46:50.580828
U_1310,I_1989,1,2026-03-06 17:05:17.943311
U_4631,I_0822,4,2025-07-26 21:24:05.112109
U_2143,I_0440,5,2025-07-07 22:47:23.285274
U_0413,I_0951,5,2025-10-01 09:27:17.776337
U_1656,I_1812,5,2026-02-13 19:25:06.087595
U_2631,I_1330,2,2025-12-30 03:49:17.244349
U_3936,I_1183,4,2026-03-16 02:57:48.197854
U_1394,I_1368,5,2025-06-22 04:16:46.835781
U_2623,I_0260,5,2025-03-29 16:30:26.327453
U_2290,I_0677,5,2026-02-26 10:37:22.522907
U_0638,I_0372,4,2026-03-01 09:57:01.971888
U_3444,I_1906,4,2025-05-16 20:53:48.542379
U_0352,I_0380,4,2026-03-04 20:29:10.666292
U_4521,I_0340,5,2026-03-25 03:01:32.513416
U_3148,I_1821,5,2026-03-22 10:07:42.564145
U_4605,I_1906,5,2025-08-27 01:10:23.139122
U_3588,I_1393,1,2026-02-16 09:09:34.287782
U_0139,I_1993,5,2025-03-29 07:39:04.262309
U_0668,I_1409,4,2025-11-03 00:38:21.926034
U_3842,I_0354,5,2025-06-02 14:23:25.116966
U_0316,I_0677,4,2025-09-09 19:54:05.495111
U_4018,I_0538,4,2025-11-25 11:02:38.902046
U_2926,I_1752,3,2025-04-20 12:05:44.490705
U_2009,I_0174,4,2025-12-08 04:08:39.680953
U_2945,I_0571,4,2025-06-12 09:18:39.163236
U_1052,I_1500,3,2025-08-12 18:40:39.753657
U_4636,I_1479,1,2025-06-27 03:27:18.818802
U_3563,I_1029,4,2025-11-03 07:09:30.404431
U_1123,I_1600,4,2025-05-07 15:00:43.177392
U_1343,I_0079,2,2026-01-29 00:54:01.160531
U_0569,I_0017,4,2026-01-29 11:21:24.337651
U_4818,I_0133,4,2025-10-06 23:15:45.099746
U_3721,I_1609,5,2026-01-09 19:12:19.822585
U_3916,I_0967,3,2025-09-18 21:37:50.123597
U_1000,I_0684,4,2025-06-24 15:53:43.580413
U_2923,I_0441,1,2025-12-15 15:36:13.604027
U_2236,I_0201,4,2025-11-27 12:03:28.375476
U_4545,I_1094,4,2025-08-23 19:48:45.674170
U_3925,I_1229,5,2026-02-27 13:23:55.917905
U_3252,I_0040,4,2025-04-22 15:50:24.078459
U_3392,I_0050,4,2025-08-06 15:58:40.893454
U_2330,I_1430,4,2025-10-16 14:39:57.434676
U_3392,I_0806,1,2025-08-21 23:27:07.599078
U_2617,I_0589,4,2025-12-10 17:07:34.442656
U_4120,I_0934,4,2025-12-09 05:53:02.975453
U_4355,I_0382,4,2025-06-23 18:46:51.386196
U_2013,I_0040,5,2026-02-18 11:26:54.586183
U_1927,I_0625,4,2026-03-15 23:33:37.448468
U_2544,I_0596,2,2026-01-18 11:30:53.646063
U_4547,I_0720,4,2025-04-07 10:27:36.697297
U_4795,I_0976,4,2025-08-28 02:54:56.543704
U_3719,I_1574,5,2025-11-07 03:00:37.841826
U_3673,I_1821,2,2025-10-03 11:45:41.938619
U_1551,I_0332,3,2026-02-07 13:37:23.281368
U_1682,I_0708,4,2026-03-16 14:34:17.049500
U_0384,I_0040,4,2025-05-04 10:23:00.211132
U_4708,I_1251,4,2025-04-09 22:56:49.026510
U_3036,I_0625,5,2025-12-11 04:32:21.904566
U_2266,I_0793,4,2025-09-08 07:22:04.964761
U_4652,I_0040,4,2026-02-28 12:54:07.681803
U_4445,I_1671,4,2025-06-24 06:00:06.051063
U_0389,I_1434,4,2025-04-16 10:24:06.267684
U_2918,I_0283,5,2026-01-27 19:58:38.664944
U_2113,I_0020,5,2026-03-13 20:08:25.617633
U_1142,I_0173,2,2025-05-31 12:07:33.047776
U_0745,I_0951,4,2026-02-14 08:20:30.010735
U_1730,I_1592,3,2025-11-20 17:47:14.298209
U_4122,I_1410,5,2025-12-27 05:22:51.140539
U_4385,I_1227,3,2025-09-23 20:19:38.524102
U_4123,I_1574,4,2025-10-10 05:21:51.190515
U_3230,I_0990,3,2025-11-15 07:48:25.469006
U_3216,I_1288,4,2025-05-26 06:41:22.071963
U_2514,I_1650,4,2025-07-15 01:27:58.319028
U_1769,I_1061,5,2026-02-09 16:36:13.790504
U_0107,I_1150,1,2025-08-03 17:52:27.610927
U_4986,I_1193,2,2025-06-04 19:29:34.452922
U_2486,I_1854,5,2025-04-20 00:02:19.445698
U_4298,I_0857,4,2026-01-16 16:30:36.725600
U_0776,I_0095,4,2025-05-14 15:07:36.572356
U_1933,I_1757,5,2025-04-25 01:37:40.181030
U_0437,I_0040,5,2025-10-12 16:11:17.186590
U_1034,I_0040,5,2025-04-02 08:43:59.924614
U_0836,I_0383,5,2025-10-13 00:17:29.239914
U_4702,I_0053,2,2025-06-04 01:34:02.091575
U_0641,I_0997,5,2026-02-21 08:00:12.665148
U_3174,I_1764,4,2025-10-11 04:56:56.833435
U_1808,I_0467,3,2026-01-13 13:40:15.636168
U_3875,I_0040,3,2026-02-22 02:20:24.753252
U_0642,I_0479,3,2025-08-27 03:20:35.593215
U_0702,I_0535,5,2025-07-22 14:54:14.383997
U_2848,I_1740,1,2026-02-13 06:30:17.504402
U_2917,I_1276,4,2025-08-01 18:18:07.044896
U_3612,I_0244,4,2026-02-05 21:06:00.194182
U_1722,I_0535,3,2025-07-27 03:25:01.934262
U_0848,I_1211,3,2025-08-21 17:06:51.528296
U_2554,I_0040,4,2025-06-20 17:37:31.715152
U_1462,I_1325,5,2025-09-02 06:42:46.922860
U_3829,I_1757,3,2025-12-11 22:55:43.448212
U_3782,I_1747,4,2025-07-14 09:41:25.724358
U_0510,I_0040,2,2025-10-05 02:33:09.536437
U_2156,I_1587,1,2025-04-07 14:50:17.818131
U_2919,I_0975,2,2025-11-12 16:09:33.449894
U_0732,I_0968,4,2025-10-15 08:46:57.961731
U_2950,I_1094,2,2025-10-04 21:00:48.230299
U_3960,I_0743,5,2025-07-29 19:03:04.069216
U_1237,I_1397,3,2025-04-24 21:29:42.916852
U_1480,I_0595,4,2025-05-29 17:07:46.096760
U_2465,I_1476,4,2025-11-25 04:46:07.435623
U_2010,I_1853,4,2025-12-10 13:59:14.628265
U_4757,I_0201,4,2025-08-14 08:47:54.740835
U_2735,I_0830,5,2025-10-27 10:15:58.923148
U_2759,I_0821,3,2025-07-21 13:54:41.869301
U_0577,I_0817,4,2026-03-10 22:34:24.501856
U_3496,I_1426,5,2025-07-05 15:48:46.173330
U_0818,I_0626,4,2025-10-29 09:00:27.893130
U_4174,I_1789,1,2025-12-14 04:24:12.382561
U_1889,I_0708,3,2025-10-06 05:36:38.998035
U_0558,I_1053,5,2025-07-19 09:52:23.397764
U_2933,I_0494,5,2025-10-10 05:01:25.551388
U_1619,I_0263,4,2026-02-16 09:30:43.265143
U_0069,I_1277,4,2026-03-26 00:09:37.698606
U_1189,I_0764,5,2026-01-29 04:25:40.540982
U_2902,I_1179,4,2026-03-24 18:28:08.929837
U_4340,I_1157,3,2025-09-08 02:57:26.933852
U_3116,I_0949,1,2025-04-10 06:39:43.091380
U_0683,I_0559,4,2025-05-23 10:00:14.745268
U_3910,I_0389,4,2025-06-24 17:06:11.265004
U_3772,I_0341,4,2025-11-27 18:47:57.959581
U_0070,I_1029,5,2026-01-28 19:58:53.256540
U_1262,I_0548,5,2025-05-28 07:52:18.420194
U_2155,I_1068,3,2025-11-08 10:36:29.619024
U_4817,I_1574,4,2025-10-17 00:20:17.424644
U_4397,I_0968,3,2026-02-21 12:56:14.262042
U_1371,I_0900,2,2025-04-30 10:14:49.314054
U_1915,I_1910,5,2025-12-21 01:30:33.672016
U_3805,I_0677,4,2026-02-07 00:20:30.525923
U_4351,I_0040,4,2025-06-12 16:26:25.012861
U_1547,I_1784,5,2025-05-25 07:49:10.944156
U_3898,I_0438,4,2025-04-03 06:04:19.780473
U_4455,I_1130,2,2026-02-07 23:01:04.981190
U_3555,I_1878,5,2026-03-08 03:35:54.865210
U_1213,I_1465,5,2025-10-05 03:09:25.419007
U_2140,I_1647,4,2026-03-21 02:56:12.354561
U_0860,I_0775,4,2025-05-13 10:21:12.257519
U_0989,I_0869,3,2025-09-05 18:02:11.355452
U_4579,I_0040,5,2026-02-09 20:56:09.005636
U_2923,I_1295,3,2025-09-19 15:16:38.924516
U_1432,I_1463,5,2025-08-17 06:41:23.828673
U_0340,I_1021,4,2025-08-31 06:12:55.565824
U_2377,I_1694,5,2025-10-11 22:24:46.134672
U_1198,I_0149,3,2025-11-25 10:17:25.378094
U_1467,I_0086,4,2025-07-29 13:13:38.550906
U_4838,I_1732,5,2025-10-07 09:46:03.785738
U_4193,I_0351,1,2025-12-22 23:02:31.995075
U_1291,I_0050,3,2026-03-21 15:09:41.306315
U_4934,I_1574,5,2025-12-16 23:13:59.451706
U_0351,I_1369,5,2025-05-21 17:55:31.097541
U_1301,I_0278,2,2025-09-28 20:57:10.714481
U_3639,I_1513,2,2026-02-24 12:10:27.755154
U_3087,I_0540,3,2025-09-08 01:27:08.139487
U_0455,I_0040,4,2025-06-18 20:28:51.415748
U_3250,I_0040,4,2025-07-04 05:52:41.319029
U_1157,I_0190,5,2026-03-17 09:24:27.761195
U_0257,I_1609,5,2026-03-12 12:17:09.918298
U_2109,I_0708,1,2025-03-30 18:38:40.996666
U_0481,I_0677,3,2025-06-02 14:24:17.070657
U_4730,I_1574,4,2025-10-10 05:47:14.228192
U_3113,I_1252,4,2026-01-23 00:59:27.967686
U_1396,I_1786,5,2025-07-03 06:24:17.852506
U_2626,I_0040,5,2025-11-14 10:22:48.774276
U_0647,I_0289,4,2026-01-19 03:57:30.073371
U_1611,I_1699,5,2025-12-28 15:53:13.000273
U_3825,I_1934,2,2026-03-20 13:29:33.410588
U_4588,I_0542,4,2025-11-15 15:25:27.061719
U_4586,I_0040,5,2025-08-09 15:20:41.808446
U_2268,I_0031,5,2025-06-24 18:40:18.813251
U_3884,I_0040,3,2026-02-16 10:47:35.128818
